multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio
3683,HK06YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,2.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.86
3685,GN64OTP,1932-01-01,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,10.0,,,
3694,WU08YWC,1932-01-01,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,49.0,,,
3695,DI2LOT,1932-01-01,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,66.0,64.0,,,
3703,HK06YMX,1932-01-01,11:30,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.86
3707,XIIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,77.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,1.0
3713,M20CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,44.0,40.0,,,
3717,NHZ1002,1932-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,35.0,32.0,,,
3719,BM351,2023-12-24,11:30,92.0,80,AV LIBERTADOR,R03,APELADA,12.0,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3724,W326AVE,1932-01-01,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3728,3646HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3730,J1S1,2023-04-26,20:37,126.0,80,RUTA 9,R01,PAGADA,46.0,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3734,UM96201,1932-01-01,20:37,95.0,80,RUTA 9,R01,APELADA,15.0,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3746,GCP332,2020-07-17,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,,,
3748,J1S1,1932-01-01,00:00,80.0,60,AV LIBERTADOR,R01,IMPAGA,20.0,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3756,CBMUK,1932-01-01,20:39,132.0,80,RUTA 9,R02,APELADA,52.0,48.0,,,
3758,VNK296GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,9.0,7.0,,,
3767,BM351,1932-01-01,10:35,120.0,60,AV LIBERTADOR,R03,PAGADA,60.0,57.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM351,1.0
3768,VNK296GP,2020-07-27,00:00,137.0,80,RUTA 9,R03,APELADA,57.0,53.0,,,
3770,TL03GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,8.0,4.0,,,
3776,VNK296GP,1932-01-01,20:40,85.0,80,AV LIBERTADOR,R03,IMPAGA,5.0,1.0,,,
3782,WU08YWC,1932-01-01,20:41,128.0,80,AV SIEMPRE VIVA,R01,PAGADA,48.0,44.0,,,
3783,BB8986,1932-01-01,16:16,64.0,60,AV SIEMPRE VIVA,R01,PAGADA,4.0,1.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3785,GOOGLE,1932-01-01,16:16,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,,,
3789,NHZ1002,1932-01-01,11:32,43.0,40,AV LIBERTADOR,R02,PAGADA,3.0,1.0,,,
3792,M431ZW,1932-01-01,20:41,143.0,80,RUTA 9,R01,APELADA,63.0,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.83
3795,DK414N,1932-01-01,20:42,90.0,80,AV LIBERTADOR,R01,PAGADA,10.0,6.0,,,
3798,HF3461,2023-12-10,11:32,79.0,40,AV SIEMPRE VIVA,R02,PAGADA,39.0,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3807,691XC80,1932-01-01,16:17,128.0,80,AV LIBERTADOR,R01,PAGADA,48.0,44.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3808,M431ZW,1932-01-01,10:36,76.0,40,AV LIBERTADOR,R03,APELADA,36.0,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.83
3809,UW3932,2020-06-10,11:33,121.0,60,AV SIEMPRE VIVA,R02,IMPAGA,61.0,58.0,,,
3824,WU08YWC,1932-01-01,16:18,100.0,40,AV LIBERTADOR,R01,APELADA,60.0,58.0,,,
3825,990XYK,1932-01-01,20:43,141.0,80,AV SIEMPRE VIVA,R01,IMPAGA,61.0,57.0,,,
3827,M431ZW,1932-01-01,16:18,58.0,40,RUTA 9,R03,IMPAGA,18.0,16.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/299f0363ae21d1c3_patente.jpg,M431ZM,0.83
3829,2999961,1932-01-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
3831,T0YDR,1932-01-01,10:37,109.0,40,AV LIBERTADOR,R01,PAGADA,69.0,67.0,,,
3838,6EVY261,1932-01-01,20:43,98.0,60,AV SIEMPRE VIVA,R03,APELADA,38.0,35.0,,,
3844,691XC80,1932-01-01,11:35,111.0,40,AV SIEMPRE VIVA,R02,APELADA,71.0,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3853,BP717,1932-01-01,11:35,105.0,80,AV LIBERTADOR,R02,PAGADA,25.0,21.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP717,1.0
3855,990XYK,1932-01-01,10:37,131.0,80,AV SIEMPRE VIVA,R03,PAGADA,51.0,47.0,,,
3860,3646HBH,1932-01-01,11:36,112.0,80,RUTA 9,R01,PAGADA,32.0,28.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3861,81ZFJD,1932-01-01,20:44,150.0,80,AV LIBERTADOR,R01,IMPAGA,70.0,66.0,,,
3863,6EVY261,1932-01-01,10:38,71.0,40,AV LIBERTADOR,R02,PAGADA,31.0,29.0,,,
3864,WU08YWC,1932-01-01,20:44,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0,,,
3866,WU08YWC,1932-01-01,16:20,94.0,60,AV SIEMPRE VIVA,R03,APELADA,34.0,31.0,,,
3874,TL03GOG,1932-01-01,11:37,108.0,40,AV SIEMPRE VIVA,R01,APELADA,68.0,66.0,,,
3876,NTHGLFT,1932-01-01,10:38,97.0,80,AV SIEMPRE VIVA,R02,APELADA,17.0,13.0,,,
3899,WEFLYN,2020-11-04,10:39,92.0,80,AV SIEMPRE VIVA,R01,APELADA,12.0,8.0,,,
3900,691XC80,2023-12-30,10:39,75.0,40,RUTA 9,R03,IMPAGA,35.0,33.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3905,5777770,1932-01-01,00:00,108.0,80,RUTA 9,R02,PAGADA,28.0,24.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,5777770,1.0
3907,41RSTZ,1932-01-01,20:46,85.0,80,AV LIBERTADOR,R03,PAGADA,5.0,1.0,,,
3909,WU341A,1932-01-01,11:38,124.0,80,RUTA 9,R01,IMPAGA,44.0,40.0,,,
3911,TL03GOG,1932-01-01,20:47,158.0,80,AV LIBERTADOR,R01,PAGADA,78.0,74.0,,,
3913,VNK296GP,1932-01-01,16:22,135.0,80,RUTA 9,R03,APELADA,55.0,51.0,,,
3914,8B90638,1932-01-01,00:00,50.0,40,AV SIEMPRE VIVA,R03,APELADA,10.0,8.0,,,
3915,M20CPR,1932-01-01,10:40,104.0,40,AV SIEMPRE VIVA,R01,PAGADA,64.0,62.0,,,
3916,M20CPR,1932-01-01,00:00,109.0,80,AV LIBERTADOR,R01,PAGADA,29.0,25.0,,,
3919,DK414N,1932-01-01,10:40,121.0,60,AV SIEMPRE VIVA,R01,IMPAGA,61.0,58.0,,,
3926,MVU4688,1932-01-01,20:47,130.0,60,AV LIBERTADOR,R01,PAGADA,70.0,67.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688,1.0
3928,41RSTZ,1932-01-01,16:22,61.0,40,AV LIBERTADOR,R03,PAGADA,21.0,19.0,,,
3938,691XC80,1932-01-01,10:41,64.0,40,AV LIBERTADOR,R03,IMPAGA,24.0,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3939,RFH373,1932-01-01,20:47,143.0,80,AV LIBERTADOR,R03,IMPAGA,63.0,59.0,,,
3950,XIIUME,1932-01-01,00:00,74.0,40,AV SIEMPRE VIVA,R01,IMPAGA,34.0,32.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b.jpg,XIIUME,1.0
3954,PIW4215,1932-01-01,10:41,130.0,60,AV SIEMPRE VIVA,R01,IMPAGA,70.0,67.0,,,
3956,81ZFJD,1932-01-01,11:41,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0,,,
3960,MPX9357,1932-01-01,11:41,124.0,60,AV LIBERTADOR,R03,APELADA,64.0,61.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3966,FD1475,2023-04-22,10:42,131.0,80,RUTA 9,R02,APELADA,51.0,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD147,0.83
3967,MX60NZA,1932-01-01,16:24,123.0,80,AV LIBERTADOR,R01,PAGADA,43.0,39.0,,,
3968,BB8986,1932-01-01,11:41,91.0,40,AV SIEMPRE VIVA,R01,IMPAGA,51.0,49.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3971,DK414N,2020-07-28,10:42,119.0,80,AV LIBERTADOR,R03,APELADA,39.0,35.0,,,
3982,409,1932-01-01,20:49,88.0,40,RUTA 9,R02,PAGADA,48.0,46.0,,,
3990,M20CPR,1932-01-01,10:42,92.0,40,AV SIEMPRE VIVA,R01,IMPAGA,52.0,50.0,,,
3994,M20CPR,1932-01-01,00:00,64.0,60,AV SIEMPRE VIVA,R01,IMPAGA,4.0,1.0,,,
